4.704370499,0.179671764
4.64127636,0.180872202
4.578425407,0.18470192
4.515897751,0.191140652
4.453774452,0.200168133
4.392132759,0.211764574
4.331053734,0.225909233
4.270617485,0.242582321
4.210902214,0.261763096
4.151988983,0.283432245
4.093956947,0.307569027
4.036886215,0.334152937
3.980854273,0.363164902
3.934367895,0.389463902
3.889061213,0.417405605
3.844950438,0.4469769
3.802051306,0.478164911
3.760380507,0.510955572
3.719954729,0.545336485
3.680788755,0.581293583
3.642899752,0.618814707
3.606303453,0.65788579
3.571016073,0.698493958
3.537053823,0.740625858
3.504433393,0.784267664
3.485575438,0.810359716
3.466432333,0.836570978
3.446983576,0.862808466
3.427208662,0.888979912
3.407087088,0.914992571
3.386597872,0.940754414
3.365720987,0.966172695
3.344435453,0.991154909
3.322721243,1.015608788
3.300557375,1.039441586
3.277923346,1.062561035
3.254799128,1.084874153
3.215885401,1.119483948
3.176341772,1.15144825
3.136137009,1.180781841
3.095240116,1.207499504
3.053620577,1.23161602
3.011247158,1.253145695
2.968089104,1.27210331
2.924115658,1.288504124
2.879296303,1.302361488
2.833599806,1.313691616
2.786995411,1.322508335
2.7394526,1.328826427
2.725781202,1.330244541
2.712099075,1.331539631
2.698406935,1.33271122
2.684705496,1.333759785
2.670995474,1.334685326
2.657278061,1.335487366
2.643554211,1.336165428
2.629824162,1.336720467
2.616089582,1.337152004
2.602350473,1.337460041
2.588608503,1.3376441
2.574863434,1.337705135
2.559288263,1.337646008
2.543718338,1.33739233
2.528155088,1.336944103
2.512600422,1.336301327
2.497056484,1.335464478
2.481524467,1.334433079
2.466006994,1.333207607
2.450505257,1.33178854
2.4350214,1.330175877
2.419557095,1.328369141
2.404114246,1.326369286
2.388695478,1.324175835
2.354700565,1.319043159
2.32063961,1.313801765
2.286534548,1.308466434
2.252407312,1.303051472
2.218280077,1.297572136
2.184175253,1.292043209
2.150114059,1.286478996
2.116119146,1.280894279
2.082212448,1.275303364
2.048415899,1.269721508
2.014751434,1.264163017
1.981241226,1.25864315
1.981122971,1.258620262
1.980788708,1.258556843
1.980269432,1.258458138
1.979595661,1.258329868
1.978798628,1.258177757
1.977909327,1.25800848
1.976958036,1.257827282
1.97597599,1.257640362
1.974993944,1.257453918
1.974042654,1.25727272
1.973153114,1.257103443
1.972356081,1.256950855
1.960297585,1.254942894
1.948240757,1.252936363
1.936186552,1.25093317
1.924137115,1.248933792
1.912093401,1.246940613
1.900057077,1.244954586
1.888029575,1.242977619
1.876012325,1.241010666
1.864006996,1.239055634
1.85201478,1.237113476
1.840037346,1.2351861
1.828075886,1.233275414
1.798430681,1.228479862
1.767314672,1.223662853
1.734826565,1.218906879
1.701064587,1.214296341
1.666127443,1.209914684
1.630113363,1.205845833
1.593121052,1.20217371
1.555248737,1.198981285
1.516594887,1.196352959
1.477257729,1.1943717
1.437335968,1.193121433
1.396927834,1.192686558
1.393746138,1.192686558
1.39054966,1.192688465
1.387341738,1.192693233
1.384124756,1.192702293
1.380902052,1.192717075
1.377676249,1.192739487
1.374450684,1.192770481
1.37122798,1.192811966
1.368010998,1.192864895
1.364802837,1.192931652
1.361606598,1.193012714
1.358424902,1.193109512
1.325424194,1.194421768
1.292856932,1.196879387
1.260733128,1.200481892
1.229063272,1.205229282
1.197857857,1.211122036
1.167126656,1.218159676
1.136880636,1.226342678
1.107129455,1.235670567
1.07788372,1.246143341
1.049153805,1.257761478
1.020949841,1.270524979
0.993281722,1.284432888
0.966372013,1.299361706
0.940019011,1.315392971
0.914233088,1.332519054
0.889024496,1.35073328
0.864403605,1.370028019
0.840380669,1.390395641
0.816965818,1.411829472
0.794169664,1.434321404
0.772002339,1.457864285
0.750473976,1.482451439
0.729595065,1.50807476
0.709375739,1.534727097
0.680803537,1.575101376
0.653462648,1.616553783
0.627332211,1.659121037
0.60239172,1.702842712
0.578620672,1.747756481
0.555998445,1.793900013
0.534504652,1.841312408
0.514118552,1.890031338
0.494819641,1.940094471
0.476587176,1.991540432
0.459400892,2.044407845
0.443240047,2.098734379
0.426948905,2.157624245
0.411706686,2.21572876
0.397504568,2.273090363
0.384333968,2.329751968
0.372185588,2.385756016
0.361051083,2.441144466
0.350921392,2.495960712
0.341787815,2.550246716
0.333641529,2.604045868
0.326473594,2.657399654
0.320275307,2.710351467
0.315037966,2.762943268
0.310905099,2.799094677
0.304329038,2.880957603
0.300870419,2.999721527
0.306089997,3.146574497
0.32554841,3.312705517
0.364806175,3.489303589
0.429424047,3.667558193
0.524962783,3.838656902
0.65698278,3.993789196
0.831044912,4.124144077
1.052709699,4.220910549
1.327537775,4.275277615
1.590527058,4.28473711
1.809746742,4.261006355
1.995302916,4.212168694
2.157301426,4.146309376
2.305848598,4.071512699
2.451050758,3.995863438
2.603013515,3.927445412
2.771843672,3.874343872
2.967646837,3.844642162
3.200529337,3.846425533
3.480597258,3.887778282
3.817957163,3.976785183
3.995025873,4.052476883
4.13227272,4.152439117
4.237879753,4.273408413
4.320031166,4.41212225
4.386909485,4.565316677
4.446697235,4.729728699
4.50757885,4.902094364
4.577735901,5.079150677
4.665352821,5.257633686
4.778611183,5.434279919
4.925694466,5.605825901
5.114786148,5.769009113
5.174060822,5.808662891
5.2435112,5.847674847
5.321468353,5.885668278
5.406261444,5.92226553
5.496219635,5.957088947
5.589673042,5.989761829
5.684950829,6.019906521
5.780384064,6.047145367
5.874300003,6.071102619
5.965029716,6.09139967
6.050902367,6.107659817
6.13024807,6.119505405
6.174546242,6.124927044
6.218892097,6.129882336
6.26328373,6.134371281
6.30771637,6.138393879
6.352186203,6.141949177
6.396689415,6.145038128
6.441224098,6.147659779
6.485783577,6.149814129
6.530365944,6.151500225
6.574968338,6.152719975
6.619585037,6.153470516
6.664212227,6.15375185
6.681452751,6.153716564
6.698689461,6.153608799
6.715917587,6.153428555
6.733131409,6.15317297
6.750329018,6.152840137
6.767502785,6.152430058
6.784650803,6.151940823
6.801768303,6.151370525
6.818850517,6.150718212
6.835893631,6.149981976
6.852891922,6.149161816
6.869842529,6.148255825
6.948959351,6.143221378
7.025615692,6.136769772
7.099941254,6.128873348
7.172068596,6.119505405
7.242126465,6.108640194
7.310246468,6.096251965
7.376560211,6.082313061
7.441197395,6.066797733
7.504288673,6.049678326
7.565965652,6.030930996
7.626358986,6.01052618
7.68559742,5.988440037
7.71995163,5.974617481
7.753429413,5.96020174
7.786052704,5.945182323
7.817842484,5.929545879
7.848820686,5.913280964
7.879011154,5.896376133
7.908433914,5.878818989
7.937111855,5.860599041
7.965067863,5.841702938
7.992321968,5.822121143
8.01889801,5.801839352
8.044816017,5.780847073
8.083517075,5.746639729
8.119456291,5.71058321
8.152656555,5.672645092
8.183141708,5.632791042
8.210935593,5.590987682
8.23606205,5.54720068
8.258543015,5.501396656
8.278403282,5.453542233
8.295666695,5.403603077
8.310357094,5.351544857
8.322495461,5.297335148
8.332107544,5.240939617
8.339389801,5.181314945
8.344250679,5.122400761
8.346909523,5.064343929
8.347590446,5.007291317
8.346513748,4.951389313
8.343901634,4.896785259
8.339976311,4.843625546
8.33495903,4.792057037
8.329072952,4.742227077
8.322538376,4.694282055
8.315578461,4.648368835
8.308413506,4.604634762
8.29249382,4.517887592
8.274313927,4.430447102
8.253818512,4.342132092
8.230952263,4.252759933
8.205658913,4.162148952
8.177883148,4.07011652
8.147568703,3.976481438
8.114660263,3.881061554
8.079100609,3.78367424
8.040835381,3.684137344
7.999808311,3.582269669
7.955964088,3.477888584
7.909266472,3.371130466
7.860580444,3.264395237
7.809925079,3.157721043
7.757322311,3.051148415
7.702792168,2.944716454
7.646353722,2.838465214
7.588029861,2.732434273
7.527839661,2.626663208
7.465805054,2.52119112
7.401946068,2.41605854
7.336281776,2.311304569
7.268835068,2.206969261
7.191289902,2.090608597
7.113262177,1.977394104
7.034689903,1.867247581
6.955514908,1.760091782
6.875675201,1.655848026
6.795111656,1.554439545
6.713763237,1.455787659
6.631569862,1.359815121
6.548472404,1.266444206
6.464408875,1.175596237
6.379320145,1.08719492
6.29314518,1.001161337
6.234764099,0.944853783
6.177171707,0.890872955
6.120259285,0.839132309
6.063914299,0.789545298
6.00802803,0.742025137
5.952489853,0.696485519
5.89718914,0.652839661
5.842017174,0.611001015
5.786862373,0.570883036
5.731615067,0.532398462
5.676164627,0.495461702
5.620401382,0.459984779
5.581660271,0.436150789
5.542191505,0.412535906
5.50193882,0.389305115
5.460843086,0.366625309
5.418848991,0.344661951
5.375897408,0.323580742
5.331933022,0.303547859
5.286897659,0.284728765
5.240733147,0.267289639
5.193384171,0.251396418
5.144791603,0.237215042
5.094900131,0.224911451
5.062820435,0.217817545
5.030628204,0.211324692
4.99833107,0.205434322
4.965938568,0.200146675
4.933459282,0.195462942
4.900900841,0.191384315
4.868271828,0.18791151
4.835580826,0.185045719
4.802837372,0.182788134
4.770049095,0.181138992
4.737223625,0.180099726
